"iid","pid","gender","match","age","field","race","from","income","goal","career","wave","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","attr4_1","sinc4_1","intel4_1","fun4_1","amb4_1"
403,393,1,1,22,"Financial Engineering",2,"Paris","",5,"Work in an investment bank",15,20,25,20,15,5,25,20,10,20,15,25,20,20,15,10
403,394,1,0,22,"Financial Engineering",2,"Paris","",5,"Work in an investment bank",15,20,25,20,15,5,25,20,10,20,15,25,20,20,15,10
403,395,1,0,22,"Financial Engineering",2,"Paris","",5,"Work in an investment bank",15,20,25,20,15,5,25,20,10,20,15,25,20,20,15,10
403,396,1,0,22,"Financial Engineering",2,"Paris","",5,"Work in an investment bank",15,20,25,20,15,5,25,20,10,20,15,25,20,20,15,10
404,379,1,0,23,"Financial Engineering",2,"France","",2,"Investment Banking",15,25,14,25,25,3,10,16,24,24,20,27,10,20,25,4
404,380,1,0,23,"Financial Engineering",2,"France","",2,"Investment Banking",15,25,14,25,25,3,10,16,24,24,20,27,10,20,25,4
404,381,1,0,23,"Financial Engineering",2,"France","",2,"Investment Banking",15,25,14,25,25,3,10,16,24,24,20,27,10,20,25,4
404,382,1,1,23,"Financial Engineering",2,"France","",2,"Investment Banking",15,25,14,25,25,3,10,16,24,24,20,27,10,20,25,4
404,383,1,1,23,"Financial Engineering",2,"France","",2,"Investment Banking",15,25,14,25,25,3,10,16,24,24,20,27,10,20,25,4
404,384,1,1,23,"Financial Engineering",2,"France","",2,"Investment Banking",15,25,14,25,25,3,10,16,24,24,20,27,10,20,25,4
404,385,1,1,23,"Financial Engineering",2,"France","",2,"Investment Banking",15,25,14,25,25,3,10,16,24,24,20,27,10,20,25,4
404,386,1,0,23,"Financial Engineering",2,"France","",2,"Investment Banking",15,25,14,25,25,3,10,16,24,24,20,27,10,20,25,4
404,387,1,1,23,"Financial Engineering",2,"France","",2,"Investment Banking",15,25,14,25,25,3,10,16,24,24,20,27,10,20,25,4
404,388,1,0,23,"Financial Engineering",2,"France","",2,"Investment Banking",15,25,14,25,25,3,10,16,24,24,20,27,10,20,25,4
404,389,1,1,23,"Financial Engineering",2,"France","",2,"Investment Banking",15,25,14,25,25,3,10,16,24,24,20,27,10,20,25,4
404,390,1,1,23,"Financial Engineering",2,"France","",2,"Investment Banking",15,25,14,25,25,3,10,16,24,24,20,27,10,20,25,4
404,391,1,0,23,"Financial Engineering",2,"France","",2,"Investment Banking",15,25,14,25,25,3,10,16,24,24,20,27,10,20,25,4
404,392,1,1,23,"Financial Engineering",2,"France","",2,"Investment Banking",15,25,14,25,25,3,10,16,24,24,20,27,10,20,25,4
404,393,1,0,23,"Financial Engineering",2,"France","",2,"Investment Banking",15,25,14,25,25,3,10,16,24,24,20,27,10,20,25,4
404,394,1,1,23,"Financial Engineering",2,"France","",2,"Investment Banking",15,25,14,25,25,3,10,16,24,24,20,27,10,20,25,4
404,395,1,0,23,"Financial Engineering",2,"France","",2,"Investment Banking",15,25,14,25,25,3,10,16,24,24,20,27,10,20,25,4
404,396,1,0,23,"Financial Engineering",2,"France","",2,"Investment Banking",15,25,14,25,25,3,10,16,24,24,20,27,10,20,25,4
405,379,1,0,30,"International Affairs",1,"New York City","55,080.00",4,"Diplomat / Int'l civil servant",15,30,25,20,15,5,25,10,25,15,20,25,10,25,15,20
405,380,1,0,30,"International Affairs",1,"New York City","55,080.00",4,"Diplomat / Int'l civil servant",15,30,25,20,15,5,25,10,25,15,20,25,10,25,15,20
405,381,1,0,30,"International Affairs",1,"New York City","55,080.00",4,"Diplomat / Int'l civil servant",15,30,25,20,15,5,25,10,25,15,20,25,10,25,15,20
405,382,1,0,30,"International Affairs",1,"New York City","55,080.00",4,"Diplomat / Int'l civil servant",15,30,25,20,15,5,25,10,25,15,20,25,10,25,15,20
405,383,1,0,30,"International Affairs",1,"New York City","55,080.00",4,"Diplomat / Int'l civil servant",15,30,25,20,15,5,25,10,25,15,20,25,10,25,15,20
405,384,1,0,30,"International Affairs",1,"New York City","55,080.00",4,"Diplomat / Int'l civil servant",15,30,25,20,15,5,25,10,25,15,20,25,10,25,15,20
405,385,1,0,30,"International Affairs",1,"New York City","55,080.00",4,"Diplomat / Int'l civil servant",15,30,25,20,15,5,25,10,25,15,20,25,10,25,15,20
405,386,1,0,30,"International Affairs",1,"New York City","55,080.00",4,"Diplomat / Int'l civil servant",15,30,25,20,15,5,25,10,25,15,20,25,10,25,15,20
405,387,1,0,30,"International Affairs",1,"New York City","55,080.00",4,"Diplomat / Int'l civil servant",15,30,25,20,15,5,25,10,25,15,20,25,10,25,15,20
405,388,1,0,30,"International Affairs",1,"New York City","55,080.00",4,"Diplomat / Int'l civil servant",15,30,25,20,15,5,25,10,25,15,20,25,10,25,15,20
405,389,1,0,30,"International Affairs",1,"New York City","55,080.00",4,"Diplomat / Int'l civil servant",15,30,25,20,15,5,25,10,25,15,20,25,10,25,15,20
405,390,1,0,30,"International Affairs",1,"New York City","55,080.00",4,"Diplomat / Int'l civil servant",15,30,25,20,15,5,25,10,25,15,20,25,10,25,15,20
405,391,1,0,30,"International Affairs",1,"New York City","55,080.00",4,"Diplomat / Int'l civil servant",15,30,25,20,15,5,25,10,25,15,20,25,10,25,15,20
405,392,1,0,30,"International Affairs",1,"New York City","55,080.00",4,"Diplomat / Int'l civil servant",15,30,25,20,15,5,25,10,25,15,20,25,10,25,15,20
405,393,1,0,30,"International Affairs",1,"New York City","55,080.00",4,"Diplomat / Int'l civil servant",15,30,25,20,15,5,25,10,25,15,20,25,10,25,15,20
405,394,1,0,30,"International Affairs",1,"New York City","55,080.00",4,"Diplomat / Int'l civil servant",15,30,25,20,15,5,25,10,25,15,20,25,10,25,15,20
405,395,1,0,30,"International Affairs",1,"New York City","55,080.00",4,"Diplomat / Int'l civil servant",15,30,25,20,15,5,25,10,25,15,20,25,10,25,15,20
405,396,1,0,30,"International Affairs",1,"New York City","55,080.00",4,"Diplomat / Int'l civil servant",15,30,25,20,15,5,25,10,25,15,20,25,10,25,15,20
406,379,1,0,27,"Business",4,"Minneapolis","",1,"Finance",15,20,20,20,20,20,20,20,20,20,20,40,0,20,30,0
406,380,1,1,27,"Business",4,"Minneapolis","",1,"Finance",15,20,20,20,20,20,20,20,20,20,20,40,0,20,30,0
406,381,1,0,27,"Business",4,"Minneapolis","",1,"Finance",15,20,20,20,20,20,20,20,20,20,20,40,0,20,30,0
406,382,1,1,27,"Business",4,"Minneapolis","",1,"Finance",15,20,20,20,20,20,20,20,20,20,20,40,0,20,30,0
406,383,1,0,27,"Business",4,"Minneapolis","",1,"Finance",15,20,20,20,20,20,20,20,20,20,20,40,0,20,30,0
406,384,1,0,27,"Business",4,"Minneapolis","",1,"Finance",15,20,20,20,20,20,20,20,20,20,20,40,0,20,30,0
406,385,1,1,27,"Business",4,"Minneapolis","",1,"Finance",15,20,20,20,20,20,20,20,20,20,20,40,0,20,30,0
406,386,1,0,27,"Business",4,"Minneapolis","",1,"Finance",15,20,20,20,20,20,20,20,20,20,20,40,0,20,30,0
406,387,1,0,27,"Business",4,"Minneapolis","",1,"Finance",15,20,20,20,20,20,20,20,20,20,20,40,0,20,30,0
406,388,1,0,27,"Business",4,"Minneapolis","",1,"Finance",15,20,20,20,20,20,20,20,20,20,20,40,0,20,30,0
406,389,1,0,27,"Business",4,"Minneapolis","",1,"Finance",15,20,20,20,20,20,20,20,20,20,20,40,0,20,30,0
406,390,1,0,27,"Business",4,"Minneapolis","",1,"Finance",15,20,20,20,20,20,20,20,20,20,20,40,0,20,30,0
406,391,1,0,27,"Business",4,"Minneapolis","",1,"Finance",15,20,20,20,20,20,20,20,20,20,20,40,0,20,30,0
406,392,1,0,27,"Business",4,"Minneapolis","",1,"Finance",15,20,20,20,20,20,20,20,20,20,20,40,0,20,30,0
406,393,1,1,27,"Business",4,"Minneapolis","",1,"Finance",15,20,20,20,20,20,20,20,20,20,20,40,0,20,30,0
406,394,1,0,27,"Business",4,"Minneapolis","",1,"Finance",15,20,20,20,20,20,20,20,20,20,20,40,0,20,30,0
406,395,1,1,27,"Business",4,"Minneapolis","",1,"Finance",15,20,20,20,20,20,20,20,20,20,20,40,0,20,30,0
406,396,1,0,27,"Business",4,"Minneapolis","",1,"Finance",15,20,20,20,20,20,20,20,20,20,20,40,0,20,30,0
407,379,1,0,24,"Film",2,"New Jersey","",3,"Screenwriter",15,30,15,15,15,15,50,10,10,10,10,50,10,10,10,10
407,380,1,0,24,"Film",2,"New Jersey","",3,"Screenwriter",15,30,15,15,15,15,50,10,10,10,10,50,10,10,10,10
407,381,1,0,24,"Film",2,"New Jersey","",3,"Screenwriter",15,30,15,15,15,15,50,10,10,10,10,50,10,10,10,10
407,382,1,0,24,"Film",2,"New Jersey","",3,"Screenwriter",15,30,15,15,15,15,50,10,10,10,10,50,10,10,10,10
407,383,1,0,24,"Film",2,"New Jersey","",3,"Screenwriter",15,30,15,15,15,15,50,10,10,10,10,50,10,10,10,10
407,384,1,1,24,"Film",2,"New Jersey","",3,"Screenwriter",15,30,15,15,15,15,50,10,10,10,10,50,10,10,10,10
407,385,1,0,24,"Film",2,"New Jersey","",3,"Screenwriter",15,30,15,15,15,15,50,10,10,10,10,50,10,10,10,10
407,386,1,0,24,"Film",2,"New Jersey","",3,"Screenwriter",15,30,15,15,15,15,50,10,10,10,10,50,10,10,10,10
407,387,1,1,24,"Film",2,"New Jersey","",3,"Screenwriter",15,30,15,15,15,15,50,10,10,10,10,50,10,10,10,10
407,388,1,0,24,"Film",2,"New Jersey","",3,"Screenwriter",15,30,15,15,15,15,50,10,10,10,10,50,10,10,10,10
407,389,1,0,24,"Film",2,"New Jersey","",3,"Screenwriter",15,30,15,15,15,15,50,10,10,10,10,50,10,10,10,10
407,390,1,0,24,"Film",2,"New Jersey","",3,"Screenwriter",15,30,15,15,15,15,50,10,10,10,10,50,10,10,10,10
407,391,1,0,24,"Film",2,"New Jersey","",3,"Screenwriter",15,30,15,15,15,15,50,10,10,10,10,50,10,10,10,10
407,392,1,0,24,"Film",2,"New Jersey","",3,"Screenwriter",15,30,15,15,15,15,50,10,10,10,10,50,10,10,10,10
407,393,1,0,24,"Film",2,"New Jersey","",3,"Screenwriter",15,30,15,15,15,15,50,10,10,10,10,50,10,10,10,10
407,394,1,0,24,"Film",2,"New Jersey","",3,"Screenwriter",15,30,15,15,15,15,50,10,10,10,10,50,10,10,10,10
407,395,1,0,24,"Film",2,"New Jersey","",3,"Screenwriter",15,30,15,15,15,15,50,10,10,10,10,50,10,10,10,10
407,396,1,0,24,"Film",2,"New Jersey","",3,"Screenwriter",15,30,15,15,15,15,50,10,10,10,10,50,10,10,10,10
408,379,1,0,24,"International Affairs",3,"NYC","",2,"Diplomat/Business",15,20,10,20,20,10,30,15,15,20,10,20,25,15,15,10
408,380,1,0,24,"International Affairs",3,"NYC","",2,"Diplomat/Business",15,20,10,20,20,10,30,15,15,20,10,20,25,15,15,10
408,381,1,0,24,"International Affairs",3,"NYC","",2,"Diplomat/Business",15,20,10,20,20,10,30,15,15,20,10,20,25,15,15,10
408,382,1,1,24,"International Affairs",3,"NYC","",2,"Diplomat/Business",15,20,10,20,20,10,30,15,15,20,10,20,25,15,15,10
408,383,1,0,24,"International Affairs",3,"NYC","",2,"Diplomat/Business",15,20,10,20,20,10,30,15,15,20,10,20,25,15,15,10
408,384,1,0,24,"International Affairs",3,"NYC","",2,"Diplomat/Business",15,20,10,20,20,10,30,15,15,20,10,20,25,15,15,10
408,385,1,1,24,"International Affairs",3,"NYC","",2,"Diplomat/Business",15,20,10,20,20,10,30,15,15,20,10,20,25,15,15,10
408,386,1,0,24,"International Affairs",3,"NYC","",2,"Diplomat/Business",15,20,10,20,20,10,30,15,15,20,10,20,25,15,15,10
408,387,1,1,24,"International Affairs",3,"NYC","",2,"Diplomat/Business",15,20,10,20,20,10,30,15,15,20,10,20,25,15,15,10
408,388,1,0,24,"International Affairs",3,"NYC","",2,"Diplomat/Business",15,20,10,20,20,10,30,15,15,20,10,20,25,15,15,10
408,389,1,1,24,"International Affairs",3,"NYC","",2,"Diplomat/Business",15,20,10,20,20,10,30,15,15,20,10,20,25,15,15,10
408,390,1,0,24,"International Affairs",3,"NYC","",2,"Diplomat/Business",15,20,10,20,20,10,30,15,15,20,10,20,25,15,15,10
408,391,1,0,24,"International Affairs",3,"NYC","",2,"Diplomat/Business",15,20,10,20,20,10,30,15,15,20,10,20,25,15,15,10
408,392,1,0,24,"International Affairs",3,"NYC","",2,"Diplomat/Business",15,20,10,20,20,10,30,15,15,20,10,20,25,15,15,10
408,393,1,0,24,"International Affairs",3,"NYC","",2,"Diplomat/Business",15,20,10,20,20,10,30,15,15,20,10,20,25,15,15,10
408,394,1,0,24,"International Affairs",3,"NYC","",2,"Diplomat/Business",15,20,10,20,20,10,30,15,15,20,10,20,25,15,15,10
408,395,1,0,24,"International Affairs",3,"NYC","",2,"Diplomat/Business",15,20,10,20,20,10,30,15,15,20,10,20,25,15,15,10
408,396,1,1,24,"International Affairs",3,"NYC","",2,"Diplomat/Business",15,20,10,20,20,10,30,15,15,20,10,20,25,15,15,10
409,379,1,0,23,"biomedical engineering",2,"france","",2,"research - teaching",15,20,15,20,20,10,15,15,20,20,15,30,10,20,20,10
409,380,1,1,23,"biomedical engineering",2,"france","",2,"research - teaching",15,20,15,20,20,10,15,15,20,20,15,30,10,20,20,10
409,381,1,1,23,"biomedical engineering",2,"france","",2,"research - teaching",15,20,15,20,20,10,15,15,20,20,15,30,10,20,20,10
409,382,1,0,23,"biomedical engineering",2,"france","",2,"research - teaching",15,20,15,20,20,10,15,15,20,20,15,30,10,20,20,10
409,383,1,0,23,"biomedical engineering",2,"france","",2,"research - teaching",15,20,15,20,20,10,15,15,20,20,15,30,10,20,20,10
409,384,1,1,23,"biomedical engineering",2,"france","",2,"research - teaching",15,20,15,20,20,10,15,15,20,20,15,30,10,20,20,10
409,385,1,1,23,"biomedical engineering",2,"france","",2,"research - teaching",15,20,15,20,20,10,15,15,20,20,15,30,10,20,20,10
409,386,1,0,23,"biomedical engineering",2,"france","",2,"research - teaching",15,20,15,20,20,10,15,15,20,20,15,30,10,20,20,10
409,387,1,0,23,"biomedical engineering",2,"france","",2,"research - teaching",15,20,15,20,20,10,15,15,20,20,15,30,10,20,20,10
409,388,1,0,23,"biomedical engineering",2,"france","",2,"research - teaching",15,20,15,20,20,10,15,15,20,20,15,30,10,20,20,10
409,389,1,1,23,"biomedical engineering",2,"france","",2,"research - teaching",15,20,15,20,20,10,15,15,20,20,15,30,10,20,20,10
409,390,1,0,23,"biomedical engineering",2,"france","",2,"research - teaching",15,20,15,20,20,10,15,15,20,20,15,30,10,20,20,10
409,391,1,0,23,"biomedical engineering",2,"france","",2,"research - teaching",15,20,15,20,20,10,15,15,20,20,15,30,10,20,20,10
409,392,1,0,23,"biomedical engineering",2,"france","",2,"research - teaching",15,20,15,20,20,10,15,15,20,20,15,30,10,20,20,10
409,393,1,0,23,"biomedical engineering",2,"france","",2,"research - teaching",15,20,15,20,20,10,15,15,20,20,15,30,10,20,20,10
409,394,1,0,23,"biomedical engineering",2,"france","",2,"research - teaching",15,20,15,20,20,10,15,15,20,20,15,30,10,20,20,10
409,395,1,0,23,"biomedical engineering",2,"france","",2,"research - teaching",15,20,15,20,20,10,15,15,20,20,15,30,10,20,20,10
409,396,1,0,23,"biomedical engineering",2,"france","",2,"research - teaching",15,20,15,20,20,10,15,15,20,20,15,30,10,20,20,10
410,379,1,0,27,"Business",2,"Austin, TX","55,080.00",1,"business",15,20,20,20,20,10,30,10,10,20,10,50,10,10,10,5
410,380,1,0,27,"Business",2,"Austin, TX","55,080.00",1,"business",15,20,20,20,20,10,30,10,10,20,10,50,10,10,10,5
410,381,1,0,27,"Business",2,"Austin, TX","55,080.00",1,"business",15,20,20,20,20,10,30,10,10,20,10,50,10,10,10,5
410,382,1,0,27,"Business",2,"Austin, TX","55,080.00",1,"business",15,20,20,20,20,10,30,10,10,20,10,50,10,10,10,5
410,383,1,0,27,"Business",2,"Austin, TX","55,080.00",1,"business",15,20,20,20,20,10,30,10,10,20,10,50,10,10,10,5
410,384,1,0,27,"Business",2,"Austin, TX","55,080.00",1,"business",15,20,20,20,20,10,30,10,10,20,10,50,10,10,10,5
410,385,1,1,27,"Business",2,"Austin, TX","55,080.00",1,"business",15,20,20,20,20,10,30,10,10,20,10,50,10,10,10,5
410,386,1,0,27,"Business",2,"Austin, TX","55,080.00",1,"business",15,20,20,20,20,10,30,10,10,20,10,50,10,10,10,5
410,387,1,0,27,"Business",2,"Austin, TX","55,080.00",1,"business",15,20,20,20,20,10,30,10,10,20,10,50,10,10,10,5
410,388,1,0,27,"Business",2,"Austin, TX","55,080.00",1,"business",15,20,20,20,20,10,30,10,10,20,10,50,10,10,10,5
410,389,1,1,27,"Business",2,"Austin, TX","55,080.00",1,"business",15,20,20,20,20,10,30,10,10,20,10,50,10,10,10,5
410,390,1,0,27,"Business",2,"Austin, TX","55,080.00",1,"business",15,20,20,20,20,10,30,10,10,20,10,50,10,10,10,5
410,391,1,1,27,"Business",2,"Austin, TX","55,080.00",1,"business",15,20,20,20,20,10,30,10,10,20,10,50,10,10,10,5
410,392,1,0,27,"Business",2,"Austin, TX","55,080.00",1,"business",15,20,20,20,20,10,30,10,10,20,10,50,10,10,10,5
410,393,1,0,27,"Business",2,"Austin, TX","55,080.00",1,"business",15,20,20,20,20,10,30,10,10,20,10,50,10,10,10,5
410,394,1,0,27,"Business",2,"Austin, TX","55,080.00",1,"business",15,20,20,20,20,10,30,10,10,20,10,50,10,10,10,5
410,395,1,0,27,"Business",2,"Austin, TX","55,080.00",1,"business",15,20,20,20,20,10,30,10,10,20,10,50,10,10,10,5
410,396,1,0,27,"Business",2,"Austin, TX","55,080.00",1,"business",15,20,20,20,20,10,30,10,10,20,10,50,10,10,10,5
411,379,1,0,34,"Finance",2,"Washington DC","80,006.00",3,"M&A Advisory",15,35,15,15,25,10,60,0,10,20,0,40,20,15,15,5
411,380,1,0,34,"Finance",2,"Washington DC","80,006.00",3,"M&A Advisory",15,35,15,15,25,10,60,0,10,20,0,40,20,15,15,5
411,381,1,0,34,"Finance",2,"Washington DC","80,006.00",3,"M&A Advisory",15,35,15,15,25,10,60,0,10,20,0,40,20,15,15,5
411,382,1,0,34,"Finance",2,"Washington DC","80,006.00",3,"M&A Advisory",15,35,15,15,25,10,60,0,10,20,0,40,20,15,15,5
411,383,1,0,34,"Finance",2,"Washington DC","80,006.00",3,"M&A Advisory",15,35,15,15,25,10,60,0,10,20,0,40,20,15,15,5
411,384,1,0,34,"Finance",2,"Washington DC","80,006.00",3,"M&A Advisory",15,35,15,15,25,10,60,0,10,20,0,40,20,15,15,5
411,385,1,0,34,"Finance",2,"Washington DC","80,006.00",3,"M&A Advisory",15,35,15,15,25,10,60,0,10,20,0,40,20,15,15,5
411,386,1,0,34,"Finance",2,"Washington DC","80,006.00",3,"M&A Advisory",15,35,15,15,25,10,60,0,10,20,0,40,20,15,15,5
411,387,1,1,34,"Finance",2,"Washington DC","80,006.00",3,"M&A Advisory",15,35,15,15,25,10,60,0,10,20,0,40,20,15,15,5
411,388,1,0,34,"Finance",2,"Washington DC","80,006.00",3,"M&A Advisory",15,35,15,15,25,10,60,0,10,20,0,40,20,15,15,5
411,389,1,0,34,"Finance",2,"Washington DC","80,006.00",3,"M&A Advisory",15,35,15,15,25,10,60,0,10,20,0,40,20,15,15,5
411,390,1,0,34,"Finance",2,"Washington DC","80,006.00",3,"M&A Advisory",15,35,15,15,25,10,60,0,10,20,0,40,20,15,15,5
411,391,1,0,34,"Finance",2,"Washington DC","80,006.00",3,"M&A Advisory",15,35,15,15,25,10,60,0,10,20,0,40,20,15,15,5
411,392,1,0,34,"Finance",2,"Washington DC","80,006.00",3,"M&A Advisory",15,35,15,15,25,10,60,0,10,20,0,40,20,15,15,5
411,393,1,0,34,"Finance",2,"Washington DC","80,006.00",3,"M&A Advisory",15,35,15,15,25,10,60,0,10,20,0,40,20,15,15,5
411,394,1,0,34,"Finance",2,"Washington DC","80,006.00",3,"M&A Advisory",15,35,15,15,25,10,60,0,10,20,0,40,20,15,15,5
411,395,1,0,34,"Finance",2,"Washington DC","80,006.00",3,"M&A Advisory",15,35,15,15,25,10,60,0,10,20,0,40,20,15,15,5
411,396,1,0,34,"Finance",2,"Washington DC","80,006.00",3,"M&A Advisory",15,35,15,15,25,10,60,0,10,20,0,40,20,15,15,5
412,379,1,0,27,"business",2,"New Jersey","",1,"millionaire",15,75,5,5,5,5,60,10,10,10,5,95,1,1,1,1
412,380,1,0,27,"business",2,"New Jersey","",1,"millionaire",15,75,5,5,5,5,60,10,10,10,5,95,1,1,1,1
412,381,1,0,27,"business",2,"New Jersey","",1,"millionaire",15,75,5,5,5,5,60,10,10,10,5,95,1,1,1,1
412,382,1,0,27,"business",2,"New Jersey","",1,"millionaire",15,75,5,5,5,5,60,10,10,10,5,95,1,1,1,1
412,383,1,1,27,"business",2,"New Jersey","",1,"millionaire",15,75,5,5,5,5,60,10,10,10,5,95,1,1,1,1
412,384,1,1,27,"business",2,"New Jersey","",1,"millionaire",15,75,5,5,5,5,60,10,10,10,5,95,1,1,1,1
412,385,1,0,27,"business",2,"New Jersey","",1,"millionaire",15,75,5,5,5,5,60,10,10,10,5,95,1,1,1,1
412,386,1,1,27,"business",2,"New Jersey","",1,"millionaire",15,75,5,5,5,5,60,10,10,10,5,95,1,1,1,1
412,387,1,1,27,"business",2,"New Jersey","",1,"millionaire",15,75,5,5,5,5,60,10,10,10,5,95,1,1,1,1
412,388,1,0,27,"business",2,"New Jersey","",1,"millionaire",15,75,5,5,5,5,60,10,10,10,5,95,1,1,1,1
412,389,1,0,27,"business",2,"New Jersey","",1,"millionaire",15,75,5,5,5,5,60,10,10,10,5,95,1,1,1,1
412,390,1,0,27,"business",2,"New Jersey","",1,"millionaire",15,75,5,5,5,5,60,10,10,10,5,95,1,1,1,1
412,391,1,0,27,"business",2,"New Jersey","",1,"millionaire",15,75,5,5,5,5,60,10,10,10,5,95,1,1,1,1
412,392,1,0,27,"business",2,"New Jersey","",1,"millionaire",15,75,5,5,5,5,60,10,10,10,5,95,1,1,1,1
412,393,1,0,27,"business",2,"New Jersey","",1,"millionaire",15,75,5,5,5,5,60,10,10,10,5,95,1,1,1,1
412,394,1,0,27,"business",2,"New Jersey","",1,"millionaire",15,75,5,5,5,5,60,10,10,10,5,95,1,1,1,1
412,395,1,0,27,"business",2,"New Jersey","",1,"millionaire",15,75,5,5,5,5,60,10,10,10,5,95,1,1,1,1
412,396,1,0,27,"business",2,"New Jersey","",1,"millionaire",15,75,5,5,5,5,60,10,10,10,5,95,1,1,1,1
413,379,1,0,26,"business",2,"Woburn, MA","",1,"Real Estate",15,10,10,30,30,5,25,10,20,25,10,30,10,10,30,10
413,380,1,0,26,"business",2,"Woburn, MA","",1,"Real Estate",15,10,10,30,30,5,25,10,20,25,10,30,10,10,30,10
413,381,1,0,26,"business",2,"Woburn, MA","",1,"Real Estate",15,10,10,30,30,5,25,10,20,25,10,30,10,10,30,10
413,382,1,0,26,"business",2,"Woburn, MA","",1,"Real Estate",15,10,10,30,30,5,25,10,20,25,10,30,10,10,30,10
413,383,1,0,26,"business",2,"Woburn, MA","",1,"Real Estate",15,10,10,30,30,5,25,10,20,25,10,30,10,10,30,10
413,384,1,0,26,"business",2,"Woburn, MA","",1,"Real Estate",15,10,10,30,30,5,25,10,20,25,10,30,10,10,30,10
413,385,1,0,26,"business",2,"Woburn, MA","",1,"Real Estate",15,10,10,30,30,5,25,10,20,25,10,30,10,10,30,10
413,386,1,0,26,"business",2,"Woburn, MA","",1,"Real Estate",15,10,10,30,30,5,25,10,20,25,10,30,10,10,30,10
413,387,1,0,26,"business",2,"Woburn, MA","",1,"Real Estate",15,10,10,30,30,5,25,10,20,25,10,30,10,10,30,10
413,388,1,0,26,"business",2,"Woburn, MA","",1,"Real Estate",15,10,10,30,30,5,25,10,20,25,10,30,10,10,30,10
413,389,1,1,26,"business",2,"Woburn, MA","",1,"Real Estate",15,10,10,30,30,5,25,10,20,25,10,30,10,10,30,10
413,390,1,0,26,"business",2,"Woburn, MA","",1,"Real Estate",15,10,10,30,30,5,25,10,20,25,10,30,10,10,30,10
413,391,1,0,26,"business",2,"Woburn, MA","",1,"Real Estate",15,10,10,30,30,5,25,10,20,25,10,30,10,10,30,10
413,392,1,0,26,"business",2,"Woburn, MA","",1,"Real Estate",15,10,10,30,30,5,25,10,20,25,10,30,10,10,30,10
413,393,1,0,26,"business",2,"Woburn, MA","",1,"Real Estate",15,10,10,30,30,5,25,10,20,25,10,30,10,10,30,10
413,394,1,0,26,"business",2,"Woburn, MA","",1,"Real Estate",15,10,10,30,30,5,25,10,20,25,10,30,10,10,30,10
413,395,1,0,26,"business",2,"Woburn, MA","",1,"Real Estate",15,10,10,30,30,5,25,10,20,25,10,30,10,10,30,10
413,396,1,0,26,"business",2,"Woburn, MA","",1,"Real Estate",15,10,10,30,30,5,25,10,20,25,10,30,10,10,30,10
414,379,1,0,29,"business",2,"New Jersey","55,080.00",6,"business",15,95,1,1,1,1,95,1,1,1,1,15,15,15,15,15
414,380,1,0,29,"business",2,"New Jersey","55,080.00",6,"business",15,95,1,1,1,1,95,1,1,1,1,15,15,15,15,15
414,381,1,1,29,"business",2,"New Jersey","55,080.00",6,"business",15,95,1,1,1,1,95,1,1,1,1,15,15,15,15,15
414,382,1,1,29,"business",2,"New Jersey","55,080.00",6,"business",15,95,1,1,1,1,95,1,1,1,1,15,15,15,15,15
414,383,1,0,29,"business",2,"New Jersey","55,080.00",6,"business",15,95,1,1,1,1,95,1,1,1,1,15,15,15,15,15
414,384,1,1,29,"business",2,"New Jersey","55,080.00",6,"business",15,95,1,1,1,1,95,1,1,1,1,15,15,15,15,15
414,385,1,1,29,"business",2,"New Jersey","55,080.00",6,"business",15,95,1,1,1,1,95,1,1,1,1,15,15,15,15,15
414,386,1,0,29,"business",2,"New Jersey","55,080.00",6,"business",15,95,1,1,1,1,95,1,1,1,1,15,15,15,15,15
414,387,1,1,29,"business",2,"New Jersey","55,080.00",6,"business",15,95,1,1,1,1,95,1,1,1,1,15,15,15,15,15
414,388,1,0,29,"business",2,"New Jersey","55,080.00",6,"business",15,95,1,1,1,1,95,1,1,1,1,15,15,15,15,15
414,389,1,0,29,"business",2,"New Jersey","55,080.00",6,"business",15,95,1,1,1,1,95,1,1,1,1,15,15,15,15,15
414,390,1,1,29,"business",2,"New Jersey","55,080.00",6,"business",15,95,1,1,1,1,95,1,1,1,1,15,15,15,15,15
414,391,1,0,29,"business",2,"New Jersey","55,080.00",6,"business",15,95,1,1,1,1,95,1,1,1,1,15,15,15,15,15
414,392,1,0,29,"business",2,"New Jersey","55,080.00",6,"business",15,95,1,1,1,1,95,1,1,1,1,15,15,15,15,15
414,393,1,1,29,"business",2,"New Jersey","55,080.00",6,"business",15,95,1,1,1,1,95,1,1,1,1,15,15,15,15,15
414,394,1,0,29,"business",2,"New Jersey","55,080.00",6,"business",15,95,1,1,1,1,95,1,1,1,1,15,15,15,15,15
414,395,1,0,29,"business",2,"New Jersey","55,080.00",6,"business",15,95,1,1,1,1,95,1,1,1,1,15,15,15,15,15
414,396,1,1,29,"business",2,"New Jersey","55,080.00",6,"business",15,95,1,1,1,1,95,1,1,1,1,15,15,15,15,15
415,379,1,0,31,"MBA",2,"Atlanta, GA","52,318.00",1,"Trader",15,10,20,40,10,10,20,10,10,30,10,20,10,10,30,10
415,380,1,0,31,"MBA",2,"Atlanta, GA","52,318.00",1,"Trader",15,10,20,40,10,10,20,10,10,30,10,20,10,10,30,10
